-22.66177	-5.32755	-0.27245	0.16099
-22.17647	-5.32755	-0.27245	0.16099
-21.66177	-4.46068	-0.12384	0.08669
-21.17647	-3.94056	-0.04954	0.06192
-20.66177	-3.50712	-0.03715	0.03715
-20.17647	-3.19752	-0.04954	0.02477
-19.67647	-2.94984	-0.02477	0.03715
-19.17647	-2.75170	-0.04953	0.06192
-18.66177	-2.68978	-0.06192	0.04954
-18.16177	-2.29350	-0.04954	0.04954
-17.66177	-2.28111	-0.12384	0.11146
-17.16177	-2.10774	-0.29721	0.17337
