543
46004790000009 4790 46 46927.171428571426
47002070000009 2070 47 57.111111111111114
47002233000009 2233 47 1611.9666666666667
49000699000009 699 49 9261.125
49017842000009 17842 49 266951.3
51000330000009 330 51 2333.5142857142855
51000439000009 439 51 3885.5142857142855
55000138033452 138 55 39.666666666666664
56000371000009 371 56 5624.675
56012219000009 12219 56 3885.5142857142855
58000142000009 142 58 953.5333333333333
58000175000009 175 58 1611.9666666666667
59000182000009 182 59 469.22857142857146
59002654000009 2654 59 15356.75
59004311000009 4311 59 25032.025
60000133000009 133 60 953.5333333333333
63002711000009 2711 63 46927.171428571426
64000454000136 454 64 15356.75
64013069000009 13069 64 414519.4
64019028000009 19028 64 74.11428571428571
65000051000009 51 65 469.22857142857146
66003209000009 3209 66 2333.5142857142855
68000358000009 358 68 5624.675
68004913000009 4913 68 266951.3
70000023000009 23 70 126.4
71000583000009 583 71 5624.675
71019763000009 19763 71 1611.9666666666667
72000084000009 84 72 953.5333333333333
74000001000009 1 74 3885.5142857142855
74004918000055 4918 74 469.22857142857146
75015816000009 15816 75 5624.675
76000418000107 418 76 9261.125
77000106002305 106 77 469.22857142857146
77022010000009 22010 77 9261.125
78000112013082 112 78 265.4
78000122000009 122 78 74.11428571428571
78019536001998 19536 78 469.22857142857146
83002595000009 2595 83 25032.025
84016830038879 16830 84 25032.025
84016837000009 16837 84 265.4
85000080000009 80 85 74.11428571428571
85000105000009 105 85 469.22857142857146
85001833000009 1833 85 15356.75
88004351013809 4351 88 46927.171428571426
89000028000009 28 89 265.4
89003521000009 3521 89 953.5333333333333
92001682000009 1682 92 15356.75
94000137000009 137 94 265.4
94020415019543 20415 94 46927.171428571426
95016987000009 16987 95 265.4
98001651000009 1651 98 25032.025
99000098003164 98 99 5624.675
102018426000009 18426 102 15356.75
102023847000009 23847 102 353527.9
103000111000009 111 103 126.4
103001330000009 1330 103 15356.75
104000023024384 23 104 15356.75
104000037000009 37 104 265.4
104003271000009 3271 104 25032.025
104019767000009 19767 104 57.111111111111114
105006738013700 6738 105 469.22857142857146
105007341000009 7341 105 5624.675
107000134000009 134 107 953.5333333333333
108003513000009 3513 108 953.5333333333333
108005926000009 5926 108 25032.025
109000169000009 169 109 265.4
110000080000009 80 110 74.11428571428571
110010592009382 10592 110 1611.9666666666667
111007959000009 7959 111 25032.025
112000080000009 80 112 2333.5142857142855
113013173000009 13173 113 2333.5142857142855
114000130000009 130 114 74.11428571428571
115014830000009 14830 115 25032.025
118000056000009 56 118 265.4
118002102000009 2102 118 15356.75
119000094000943 94 119 15356.75
119003860000009 3860 119 25032.025
120006017000689 6017 120 265.4
122000298000009 298 122 2333.5142857142855
124000092001242 92 124 15356.75
124009818000009 9818 124 2333.5142857142855
125010415000009 10415 125 1611.9666666666667
127016016000302 16016 127 5624.675
128008182000009 8182 128 74.11428571428571
128009235000009 9235 128 9261.125
129000024005673 24 129 126.4
130019845000124 19845 130 39.666666666666664
133000064000009 64 133 126.4
134000031000009 31 134 126.4
134008561000009 8561 134 9261.125
134008669000009 8669 134 9261.125
136005840000009 5840 136 9261.125
137000260000009 260 137 9261.125
137004060000009 4060 137 1611.9666666666667
138009886000009 9886 138 414519.4
143003856000009 3856 143 74.11428571428571
145005340011778 5340 145 3885.5142857142855
147000119000009 119 147 953.5333333333333
147012332000009 12332 147 1611.9666666666667
148000289000139 289 148 3885.5142857142855
148008707000009 8707 148 266951.3
149000060000009 60 149 126.4
149009744000009 9744 149 414519.4
150003376000009 3376 150 25032.025
150003967000009 3967 150 25032.025
151000430000009 430 151 2333.5142857142855
151025860000009 25860 151 3885.5142857142855
152021498000043 21498 152 414519.4
153000054009169 54 153 5624.675
153016339000009 16339 153 469.22857142857146
154000108000009 108 154 1611.9666666666667
154012636004489 12636 154 74.11428571428571
155012454000009 12454 155 3885.5142857142855
157000103000009 103 157 74.11428571428571
160000049001447 49 160 3885.5142857142855
160005237000009 5237 160 46927.171428571426
161000105000009 105 161 953.5333333333333
161020440000009 20440 161 74.11428571428571
162000681000009 681 162 9261.125
164001207000009 1207 164 15356.75
164012805000009 12805 164 469.22857142857146
165000411000009 411 165 5624.675
166000007002006 7 166 39.666666666666664
166008211000009 8211 166 9261.125
168008669000009 8669 168 39.666666666666664
168008676002970 8676 168 469.22857142857146
168008704002281 8704 168 74.11428571428571
168009766000009 9766 168 9261.125
169000158000009 158 169 2333.5142857142855
170016924000009 16924 170 414519.4
171008746000009 8746 171 46927.171428571426
171013087000009 13087 171 266951.3
172000363000009 363 172 57.111111111111114
174000106000009 106 174 126.4
174000112000009 112 174 126.4
174000207000150 207 174 1611.9666666666667
174000540000009 540 174 3885.5142857142855
174000639000009 639 174 3885.5142857142855
175000156004519 156 175 5624.675
176004835000009 4835 176 15356.75
179000098000009 98 179 74.11428571428571
179000532000009 532 179 5624.675
180000075000009 75 180 126.4
180023478000009 23478 180 9261.125
182000139000009 139 182 469.22857142857146
184012627000009 12627 184 39.666666666666664
184016700000009 16700 184 266951.3
185015547000009 15547 185 5624.675
185017020000009 17020 185 46927.171428571426
186000105000009 105 186 39.666666666666664
187014248000009 14248 187 9261.125
187019707000009 19707 187 46927.171428571426
188000112000009 112 188 1611.9666666666667
188003958000009 3958 188 265.4
188006298000009 6298 188 15356.75
189002706000009 2706 189 9261.125
190004179000009 4179 190 39.666666666666664
191000122000009 122 191 57.111111111111114
191000123000009 123 191 57.111111111111114
192003198000009 3198 192 46927.171428571426
194019473000009 19473 194 953.5333333333333
197004263000071 4263 197 126.4
198000526000150 526 198 25032.025
199000112004952 112 199 126.4
200000146000197 146 200 5624.675
200018789000009 18789 200 46927.171428571426
200019034000009 19034 200 46927.171428571426
202001759000009 1759 202 25032.025
203016621000009 16621 203 266951.3
204001006000009 1006 204 15356.75
204020525000009 20525 204 414519.4
210004472000906 4472 210 44.25
210007718000009 7718 210 126.4
214009976000009 9976 214 2333.5142857142855
219000135000009 135 219 39.666666666666664
219021315000009 21315 219 74.11428571428571
219021351000009 21351 219 469.22857142857146
221000161000009 161 221 39.666666666666664
221006039000009 6039 221 5624.675
222004025000936 4025 222 5624.675
225000096002586 96 225 1611.9666666666667
226000090000009 90 226 126.4
227000114000009 114 227 44.25
227011783001580 11783 227 9261.125
228005025002372 5025 228 15356.75
228008948000009 8948 228 25032.025
230003173000009 3173 230 3885.5142857142855
231000141000009 141 231 74.11428571428571
231001325000009 1325 231 2333.5142857142855
232000082000009 82 232 265.4
232000227000009 227 232 1611.9666666666667
232000363000009 363 232 2333.5142857142855
232007199000009 7199 232 46927.171428571426
234000091000051 91 234 74.11428571428571
235010000000009 10000 235 353527.9
236006916000009 6916 236 953.5333333333333
237009163000009 9163 237 353527.9
238018963000009 18963 238 15356.75
239000164000935 164 239 953.5333333333333
239002197000009 2197 239 15356.75
240000045000009 45 240 953.5333333333333
240013074000009 13074 240 15356.75
240016353000009 16353 240 46927.171428571426
241000090000009 90 241 953.5333333333333
241010720000009 10720 241 25032.025
243000183000009 183 243 953.5333333333333
244000192000009 192 244 3885.5142857142855
247000170000009 170 247 265.4
248030168000009 30168 248 353527.9
249009181000009 9181 249 414519.4
249011809000009 11809 249 39.666666666666664
252000685000009 685 252 9261.125
253000171000009 171 253 39.666666666666664
254000132000009 132 254 126.4
254017300000009 17300 254 265.4
254017344000009 17344 254 1611.9666666666667
255000187000009 187 255 469.22857142857146
256000022000009 22 256 265.4
256000140000009 140 256 1611.9666666666667
256022588000009 22588 256 2333.5142857142855
257000847000009 847 257 5624.675
261008354000009 8354 261 9261.125
262014145000009 14145 262 46927.171428571426
263001334000009 1334 263 2333.5142857142855
263007900000009 7900 263 266951.3
263022682000009 22682 263 74.11428571428571
264000054000009 54 264 44.25
264011497000009 11497 264 39.666666666666664
264011829000009 11829 264 3885.5142857142855
264015515000009 15515 264 46927.171428571426
265009422001167 9422 265 469.22857142857146
265011346000009 11346 265 15356.75
267000311000009 311 267 25032.025
269004169000009 4169 269 126.4
271000902000009 902 271 15356.75
271001819000009 1819 271 25032.025
273000062000009 62 273 469.22857142857146
273013152000009 13152 273 265.4
274008171000009 8171 274 46927.171428571426
277000055011459 55 277 126.4
279000201000009 201 279 3885.5142857142855
279000669000009 669 279 9261.125
279016088000009 16088 279 46927.171428571426
282004980000009 4980 282 469.22857142857146
283001596000009 1596 283 39.666666666666664
285000062010857 62 285 5624.675
285006850000009 6850 285 265.4
286006333000009 6333 286 953.5333333333333
286006705000009 6705 286 5624.675
288015030000009 15030 288 265.4
289000054000009 54 289 265.4
289000566000009 566 289 5624.675
290021828000009 21828 290 353527.9
291004281000009 4281 291 9261.125
292002062009256 2062 292 15356.75
292003053000009 3053 292 9261.125
294001319000009 1319 294 2333.5142857142855
294002490000009 2490 294 9261.125
296013532000051 13532 296 1611.9666666666667
298000000000009 0 298 2333.5142857142855
298000103000009 103 298 953.5333333333333
298002462000009 2462 298 15356.75
300003561000009 3561 300 39.666666666666664
303000140000009 140 303 1611.9666666666667
303008196000009 8196 303 25032.025
307001021000009 1021 307 5624.675
307003275000009 3275 307 46927.171428571426
309001123000009 1123 309 469.22857142857146
309001256000009 1256 309 1611.9666666666667
310000079000009 79 310 126.4
312022823000009 22823 312 126.4
312023475000009 23475 312 9261.125
315012035000009 12035 315 5624.675
317004120000009 4120 317 46927.171428571426
318000210000437 210 318 46927.171428571426
318000381000009 381 318 2333.5142857142855
319000121000009 121 319 39.666666666666664
320000140000009 140 320 1611.9666666666667
320004541000009 4541 320 46927.171428571426
321002148000009 2148 321 126.4
321003097000009 3097 321 5624.675
324002491000009 2491 324 25032.025
326000074000009 74 326 126.4
328012395000009 12395 328 5624.675
329004025000009 4025 329 48.0
330000084000009 84 330 74.11428571428571
331001703000009 1703 331 953.5333333333333
332000093000009 93 332 3885.5142857142855
332007497000009 7497 332 3885.5142857142855
332009042000009 9042 332 25032.025
336023206000009 23206 336 39.666666666666664
336023207000009 23207 336 39.666666666666664
336023254000009 23254 336 2333.5142857142855
337000737000009 737 337 5624.675
341000538000009 538 341 5624.675
342000114000009 114 342 469.22857142857146
343001094000009 1094 343 15356.75
346000076000009 76 346 74.11428571428571
346000427000009 427 346 3885.5142857142855
346001249000009 1249 346 9261.125
348018068000009 18068 348 414519.4
349000192000315 192 349 25032.025
350000101017645 101 350 953.5333333333333
351000189000009 189 351 953.5333333333333
351013293000009 13293 351 2333.5142857142855
352012929000009 12929 352 126.4
354010672000009 10672 354 469.22857142857146
354010676000009 10676 354 265.4
355001049000009 1049 355 25032.025
355010852001790 10852 355 2333.5142857142855
355010856001597 10856 355 1611.9666666666667
355011152000009 11152 355 5624.675
357002477000009 2477 357 46927.171428571426
358000096000009 96 358 74.11428571428571
358005100000009 5100 358 46927.171428571426
358019561000009 19561 358 15356.75
359014021000009 14021 359 15356.75
360000279000009 279 360 5624.675
360011779000009 11779 360 25032.025
362025162000551 25162 362 15356.75
363000117000009 117 363 2333.5142857142855
364000368000365 368 364 266951.3
365001002000009 1002 365 9261.125
366016492000009 16492 366 353527.9
367000360000009 360 367 3885.5142857142855
367014423000009 14423 367 265.4
370004425000009 4425 370 265.4
373000876000102 876 373 46927.171428571426
375001440000009 1440 375 25032.025
376000038000009 38 376 126.4
376000048000009 48 376 265.4
376000060000544 60 376 2333.5142857142855
377018083000009 18083 377 74.11428571428571
379000231000009 231 379 953.5333333333333
379024732000009 24732 379 25032.025
380000085000009 85 380 74.11428571428571
383004182000009 4182 383 5624.675
385000040001817 40 385 469.22857142857146
385008386000009 8386 385 953.5333333333333
388009799058861 9799 388 126.4
388010007000009 10007 388 1611.9666666666667
388012458000009 12458 388 25032.025
391016037000009 16037 391 15356.75
392000079000009 79 392 39.666666666666664
394000157000009 157 394 953.5333333333333
395000114000009 114 395 265.4
395000137000009 137 395 469.22857142857146
397000199000009 199 397 3885.5142857142855
397000549000009 549 397 15356.75
399011314000009 11314 399 1611.9666666666667
401013768000009 13768 401 9261.125
402000052000009 52 402 265.4
402000690000009 690 402 5624.675
405000256000009 256 405 3885.5142857142855
406002176000009 2176 406 1611.9666666666667
406003556000009 3556 406 9261.125
407001318000009 1318 407 9261.125
407004508000009 4508 407 25032.025
408000212000009 212 408 1611.9666666666667
409010912000009 10912 409 2333.5142857142855
410000107000009 107 410 1611.9666666666667
410022281000009 22281 410 353527.9
414011935000009 11935 414 74.11428571428571
415001956000009 1956 415 25032.025
418003865000009 3865 418 46927.171428571426
419001559000009 1559 419 15356.75
421000099000009 99 421 953.5333333333333
421006797000009 6797 421 5624.675
423009591000009 9591 423 1611.9666666666667
424021502000009 21502 424 353527.9
425000067006256 67 425 9261.125
425023600000009 23600 425 414519.4
427000146000009 146 427 126.4
428001929000009 1929 428 25032.025
429018999000009 18999 429 25032.025
429019416000062 19416 429 46927.171428571426
430000094000009 94 430 265.4
430008534023054 8534 430 5624.675
430008563000009 8563 430 265.4
430008569000009 8569 430 469.22857142857146
431000186027211 186 431 1611.9666666666667
431000188000009 188 431 39.666666666666664
431022078001879 22078 431 9261.125
431022164000311 22164 431 3885.5142857142855
432001691000009 1691 432 25032.025
432015022000009 15022 432 5624.675
433001379000009 1379 433 15356.75
433013858004330 13858 433 265.4
434000115000464 115 434 3885.5142857142855
435000153000009 153 435 469.22857142857146
435000169000009 169 435 953.5333333333333
436017494073749 17494 436 9261.125
436018029000009 18029 436 9261.125
437000092000009 92 437 74.11428571428571
438000129000009 129 438 39.666666666666664
438025581000009 25581 438 2333.5142857142855
439000174003925 174 439 469.22857142857146
439002946000009 2946 439 25032.025
439022529000009 22529 439 126.4
440000191000009 191 440 953.5333333333333
444000525000009 525 444 3885.5142857142855
445004992000009 4992 445 126.4
446000069000009 69 446 126.4
446013552000009 13552 446 46927.171428571426
447000201000009 201 447 953.5333333333333
447000277000009 277 447 1611.9666666666667
447022821007740 22821 447 3885.5142857142855
448000931000009 931 448 15356.75
449002119000009 2119 449 3885.5142857142855
450002759000009 2759 450 9261.125
454000802000009 802 454 9261.125
456000089000009 89 456 265.4
459001153123322 1153 459 9261.125
459001384000009 1384 459 2333.5142857142855
460005542000042 5542 460 44.25
462000188000009 188 462 953.5333333333333
464000039000009 39 464 39.666666666666664
464001494000009 1494 464 39.666666666666664
464001496000009 1496 464 74.11428571428571
465002410000009 2410 465 5624.675
468009266000009 9266 468 46927.171428571426
470000363000009 363 470 2333.5142857142855
470000926000009 926 470 5624.675
470001901000009 1901 470 15356.75
471000867000009 867 471 5624.675
472019568000056 19568 472 46927.171428571426
473000108000009 108 473 74.11428571428571
473000116000009 116 473 126.4
473016393000009 16393 473 9261.125
473017238000009 17238 473 25032.025
474009060000047 9060 474 2333.5142857142855
474014665000009 14665 474 2333.5142857142855
475000593000009 593 475 5624.675
477015230000009 15230 477 266951.3
478004027000009 4027 478 1611.9666666666667
478004147000009 4147 478 2333.5142857142855
479002346020755 2346 479 74.11428571428571
480000070000009 70 480 126.4
480002080000009 2080 480 15356.75
481000243000009 243 481 2333.5142857142855
481022006000009 22006 481 46927.171428571426
482000083000009 83 482 74.11428571428571
483000117000009 117 483 953.5333333333333
483016687000009 16687 483 2333.5142857142855
484015252000009 15252 484 1611.9666666666667
485008847000009 8847 485 3885.5142857142855
486015399000009 15399 486 39.666666666666664
488000257000009 257 488 3885.5142857142855
489003607000009 3607 489 25032.025
489005988000009 5988 489 46927.171428571426
490000092000009 92 490 126.4
491000142000009 142 491 265.4
493000080000009 80 493 469.22857142857146
495001110000009 1110 495 9261.125
495002014000009 2014 495 15356.75
497000086010042 86 497 74.11428571428571
497000087000009 87 497 265.4
497003425048603 3425 497 74.11428571428571
497003425124904 3425 497 266951.3
498000077000009 77 498 3885.5142857142855
498000166000009 166 498 126.4
498019825000009 19825 498 57.111111111111114
498019835000724 19835 498 126.4
499009027000009 9027 499 5624.675
500013622000009 13622 500 3885.5142857142855
501000153000009 153 501 126.4
501010078000009 10078 501 74.11428571428571
503000210000009 210 503 126.4
503003772000009 3772 503 25032.025
503025074000009 25074 503 46927.171428571426
504013827000009 13827 504 15356.75
505000079000009 79 505 39.666666666666664
506000414000009 414 506 5624.675
507006206000009 6206 507 46927.171428571426
508000123000009 123 508 57.111111111111114
508000124000009 124 508 39.666666666666664
508000146000009 146 508 265.4
508000152000009 152 508 469.22857142857146
509000162000009 162 509 39.666666666666664
510000198000009 198 510 469.22857142857146
510001023000009 1023 510 5624.675
511002775000009 2775 511 39.666666666666664
