499
8001141 8 0 1987.5833333333333
197000039 197 0 2057.3333333333335
4340008497 4340 0 22.214285714285715
4000000012759 0 4 1987.5833333333333
4000847000039 847 4 8678.902777777777
4020834004690 20834 4 15433.192307692309
5022666002840 22666 5 43562.96078431373
6000039007421 39 6 4494.391304347826
7000173000039 173 7 8678.902777777777
7014751000039 14751 7 1987.5833333333333
8012933021841 12933 8 3.7
9019515000039 19515 9 1987.5833333333333
10000024044941 24 10 8678.902777777777
10000026001352 26 10 1987.5833333333333
11000081036619 81 11 43562.96078431373
14010873002296 10873 14 2057.3333333333335
15009617000157 9617 15 8678.902777777777
16014428000039 14428 16 15433.192307692309
17014114008194 14114 17 43562.96078431373
17014114003523 14114 17 1427696.0
18001259000129 1259 18 4494.391304347826
20000000037844 0 20 3.7
20000000037133 0 20 3.7
20000000000039 0 20 3.7
20006340000039 6340 20 4494.391304347826
21000105000039 105 21 66.32432432432432
21000618000039 618 21 15433.192307692309
22003424000039 3424 22 3.7
22003424001611 3424 22 1612.1333333333334
22003761000039 3761 22 4494.391304347826
23003340001982 3340 23 4494.391304347826
23003405000466 3405 23 4494.391304347826
23008690000167 8690 23 13.0
25000006000039 6 25 1209.7142857142858
29000070000039 70 29 3.7
29000074000181 74 29 1987.5833333333333
34010638000049 10638 34 15433.192307692309
36007360000039 7360 36 2057.3333333333335
37014550000039 14550 37 4494.391304347826
38014512000039 14512 38 1987.5833333333333
39009284000039 9284 39 2057.3333333333335
39009288000797 9288 39 8678.902777777777
41009983004689 9983 41 15433.192307692309
42000042008888 42 42 2057.3333333333335
42006863001243 6863 42 4494.391304347826
43001266003308 1266 43 66.32432432432432
43001268002276 1268 43 66.32432432432432
45000095000486 95 45 15433.192307692309
46002105000132 2105 46 22.214285714285715
47002198000487 2198 47 8678.902777777777
48000020005668 20 48 22.214285714285715
49011773001805 11773 49 43562.96078431373
52000085000069 85 52 4494.391304347826
55000138015186 138 55 1612.1333333333334
56000020000039 20 56 2057.3333333333335
56012005000152 12005 56 4494.391304347826
59000116000039 116 59 3.7
59028350000039 28350 59 1209.7142857142858
60000069000373 69 60 4494.391304347826
63012067000171 12067 63 8678.902777777777
64000055000492 55 64 1987.5833333333333
67000154000061 154 67 1987.5833333333333
68010118016641 10118 68 43562.96078431373
71000081007707 81 71 8678.902777777777
71019705000039 19705 71 66.32432432432432
73000060000039 60 73 22.214285714285715
73014236032551 14236 73 43562.96078431373
73014239000733 14239 73 4494.391304347826
75000073005923 73 75 43562.96078431373
78000119010510 119 78 15433.192307692309
78000150002159 150 78 3.7
78019528005339 19528 78 15433.192307692309
80000021000039 21 80 3.7
80000022000039 22 80 66.32432432432432
80000099000344 99 80 15433.192307692309
