577
13669000011 13669 0 34526.4609375
16443000011 16443 0 22108.40625
23370000011 23370 0 22108.40625
1005014000108 5014 1 72.15384615384616
1012691000011 12691 1 34526.4609375
1018113000011 18113 1 22108.40625
2019275000011 19275 2 23867.14285714286
2022772000011 22772 2 22108.40625
3000054000011 54 3 2863.4
4007760000011 7760 4 73199.675
5007461000011 7461 5 34526.4609375
6021855000011 21855 6 58026.354838709674
6023166000011 23166 6 58026.354838709674
7015360000011 15360 7 14836.407407407407
9000036001931 36 9 23867.14285714286
10000031000011 31 10 358.0
10000033000011 33 10 972.4444444444445
10012573000011 12573 10 22108.40625
10029027000011 29027 10 22108.40625
11023030000011 23030 11 34526.4609375
12007701000011 7701 12 34526.4609375
13000041014513 41 13 73199.675
13018216000011 18216 13 58026.354838709674
17008075000011 8075 17 34526.4609375
20000066000561 66 20 58026.354838709674
21008711000011 8711 21 73199.675
22004145001904 4145 22 73199.675
22016007000011 16007 22 34526.4609375
23003330000011 3330 23 18.0
23013852000011 13852 23 34526.4609375
23016987000011 16987 23 22108.40625
24000033000011 33 24 8.0
24011755000011 11755 24 34526.4609375
25007716000011 7716 25 58026.354838709674
26019192000011 19192 26 34526.4609375
31008556001143 8556 31 35293.67741935484
32007622000011 7622 32 34526.4609375
33015537000011 15537 33 35293.67741935484
34010484000011 10484 34 30.166666666666668
34010503000011 10503 34 972.4444444444445
35006892000011 6892 35 358.0
39025387000011 25387 39 22108.40625
40008115000011 8115 40 72.15384615384616
40008121000011 8121 40 358.0
41010442000011 10442 41 11465.142857142857
42001417000088 1417 42 22108.40625
42005165000011 5165 42 22108.40625
42018460000011 18460 42 34526.4609375
43001291002610 1291 43 58026.354838709674
44005247000011 5247 44 73199.675
46002089000011 2089 46 72.15384615384616
47002067000011 2067 47 8.0
47002071000011 2071 47 72.15384615384616
48000022040832 22 48 22108.40625
48000031000102 31 48 972.4444444444445
48014748000011 14748 48 2863.4
49005031000011 5031 49 73199.675
51025307000011 25307 51 34526.4609375
53000192000011 192 53 4535.090909090909
53002406000011 2406 53 35293.67741935484
53005932000036 5932 53 23867.14285714286
55019090000011 19090 55 58026.354838709674
55023376000011 23376 55 22108.40625
56000005002103 5 56 34526.4609375
56000393000011 393 56 11465.142857142857
56012068000011 12068 56 4278.25
57000469000011 469 57 11465.142857142857
58004064000011 4064 58 35293.67741935484
59000191000011 191 59 4535.090909090909
59001045000011 1045 59 11465.142857142857
59001497000011 1497 59 14836.407407407407
59024650000011 24650 59 22108.40625
60015829000011 15829 60 22108.40625
60015962000011 15962 60 23867.14285714286
61019817000011 19817 61 22108.40625
63000089000011 89 63 168.69230769230768
63000153000011 153 63 4535.090909090909
65000036003331 36 65 22108.40625
65000060000436 60 65 4535.090909090909
66016432000011 16432 66 22108.40625
68000005000011 5 68 8.0
68022888000011 22888 68 34526.4609375
70000036000011 36 70 4535.090909090909
70015979000011 15979 70 26613.68
72003342000011 3342 72 58026.354838709674
