636
142000011 142 0 1381.6857142857143
1254000011 1254 0 10584.142857142857
2018733000010 18733 2 65468.12962962963
3011639000011 11639 3 10584.142857142857
3016601000011 16601 3 76762.85185185185
6020191000011 20191 6 817.3142857142857
6020272000011 20272 6 1381.6857142857143
7000062000011 62 7 2333.5142857142855
7028228000011 28228 7 65468.12962962963
8000024000011 24 8 74.11428571428571
8012934000798 12934 8 17.7
9000031000863 31 9 76271.8
9002179000011 2179 9 28608.02857142857
10025309000010 25309 10 65468.12962962963
13023847000011 23847 13 76762.85185185185
14010884000011 10884 14 469.22857142857146
14011217000011 11217 14 3885.5142857142855
15000474000011 474 15 6428.2
15005452000011 5452 15 76762.85185185185
15009599003759 9599 15 17550.571428571428
15009762000011 9762 15 2333.5142857142855
16000256000210 256 16 46927.171428571426
17017050000011 17050 17 28608.02857142857
18001436000070 1436 18 2333.5142857142855
18001873000011 1873 18 6428.2
19000063007501 63 19 144.45714285714286
19019931000011 19931 19 65468.12962962963
20000003000011 3 20 79.33333333333333
20002710000011 2710 20 76271.8
23003402000011 3402 23 817.3142857142857
23003508000442 3508 23 10584.142857142857
23005367000011 5367 23 17550.571428571428
23008690000139 8690 23 79.33333333333333
23022673000011 22673 23 65468.12962962963
24000033000011 33 24 17.7
25005445000011 5445 25 469.22857142857146
25005517000011 5517 25 1381.6857142857143
26009053000414 9053 26 1381.6857142857143
27015859000011 15859 27 6428.2
27021491000011 21491 27 65468.12962962963
28000270000011 270 28 3885.5142857142855
28003971000010 3971 28 76271.8
29000074000011 74 29 74.11428571428571
29000217000011 217 29 2333.5142857142855
30005306000011 5306 30 6428.2
31000107004768 107 31 6428.2
31008582000011 8582 31 1381.6857142857143
31008583000340 8583 31 3885.5142857142855
33015099000011 15099 33 76271.8
33018504000011 18504 33 76762.85185185185
35000061000011 61 35 469.22857142857146
35010805000011 10805 35 46927.171428571426
38000031002067 31 38 265.4
38001128000011 1128 38 17550.571428571428
38014903000011 14903 38 6428.2
39000065012252 65 39 74.11428571428571
39009602000011 9602 39 3885.5142857142855
40009952000011 9952 40 28608.02857142857
42008649000011 8649 42 10584.142857142857
44000110000011 110 44 265.4
44001125000200 1125 44 65468.12962962963
45000094000011 94 45 74.11428571428571
46002088009310 2088 46 79.33333333333333
47002151000011 2151 47 817.3142857142857
47023694000011 23694 47 469.22857142857146
48002648000046 2648 48 76762.85185185185
49011758000011 11758 49 74.11428571428571
49013982000011 13982 49 28608.02857142857
50015006000011 15006 50 3885.5142857142855
53000084014517 84 53 10584.142857142857
54000086003558 86 54 76762.85185185185
54001956000011 1956 54 17550.571428571428
55016924000011 16924 55 10584.142857142857
56011551000023 11551 56 469.22857142857146
57005999000011 5999 57 76271.8
58000175000011 175 58 1381.6857142857143
59000116022670 116 59 76762.85185185185
59000117000011 117 59 74.11428571428571
60000052000673 52 60 144.45714285714286
60014604000011 14604 60 76762.85185185185
61005097000011 5097 61 144.45714285714286
64019029000011 19029 64 265.4
65000427000323 427 65 28608.02857142857
66003078000829 3078 66 2333.5142857142855
67020405000011 20405 67 76271.8
68000006000011 6 68 34.266666666666666
68021111000011 21111 68 76762.85185185185
69000912000120 912 69 76271.8
69009201000011 9201 69 79.33333333333333
